archetype_id,variation_id,winrate,popularity
571,2213433401,50,0.0031
276,2255590304,49.1,0.0084
161,2255562610,67.3,0.0041
555,2254315649,60,0.0019
563,2255672915,55.6,0.0028
563,2255690621,80.6,0.0024
585,2252989696,48.7,0.0059
586,2254839299,56.3,0.0050
586,2255718358,65.4,0.0020
555,2244769404,59.3,0.0042
587,2246968847,62.3,0.0060
555,2255281112,50,0.0025
555,2255375007,40.7,0.0021
170,2255234751,51.9,0.0021
338,2254265539,46.7,0.0023
150,2255838155,77,0.0088
512,2255864628,58.1,0.0024
211,2255866048,60,0.0023
182,2243960465,54.7,0.0041
36,2255816332,51,0.0040
555,2241295482,61,0.0032
36,2255224381,53.3,0.0035
512,2254101701,53.8,0.0020
512,2255923774,79.1,0.0034
338,2246338744,53.8,0.0020
563,2255452590,60.1,0.0147
36,2255924314,53.3,0.0023
563,2255975637,52,0.0019
546,2200563054,69.2,0.0051
162,2248123127,54,0.0049
569,2250819433,52,0.0019
430,2255574795,70.4,0.0021
556,2242936942,55.2,0.0023
555,2252876050,63.8,0.0045
512,2204376704,60,0.0027
563,2255900218,71.4,0.0022
563,2255986841,42.4,0.0026
276,2241356790,57.1,0.0055
556,2238991897,71.4,0.0038
555,2251719631,56.6,0.0041
574,2243084565,48.6,0.0029
338,2237325230,61.5,0.0020
571,2250524287,44.6,0.0051
563,2254878660,64.7,0.0027
563,2255647616,66.7,0.0023
150,2253640705,56.4,0.0030
170,2198821181,52,0.0019
574,2255720607,53.9,0.0069
31,2252115888,44.4,0.0021
430,2251815648,48.6,0.0058
430,2255830298,58.8,0.0040
556,2255275849,64,0.0039
512,2255886964,37.1,0.0027
211,2256211667,57.6,0.0026
571,2255887440,51.6,0.0024
555,2244133910,58.6,0.0055
52,2214021993,63.3,0.0023
338,2243559729,48.6,0.0029
36,2255886601,38.5,0.0020
430,2252388419,55.7,0.0076
586,2255778425,42.9,0.0098
170,2161164617,54.5,0.0026
557,2252288838,63.6,0.0026
150,2253941099,56.6,0.0041
571,2256345588,69.7,0.0026
586,2256472364,45.7,0.0027
587,2244900270,56,0.0019
587,2246945263,48,0.0019
587,2253667638,87.1,0.0024
512,2256556222,54.8,0.0024
211,2073873623,69.2,0.0020
31,2248708382,60,0.0031
276,2256446965,58.1,0.0034
512,2246860705,55.3,0.0030
574,2236552753,58.5,0.0032
338,2252023624,74,0.0039
36,2256632657,63.2,0.0030
276,2247735025,55.4,0.0058
276,2256060791,64,0.0019
555,2248987021,47.2,0.0028
556,2256531260,80,0.0035
574,2222828624,58.6,0.0045
574,2256381019,72.4,0.0023
182,2256606547,52.6,0.0089
36,2233258426,72.7,0.0026
548,2255252678,61.2,0.0038
441,2223983836,56.8,0.0029
56,2249295957,48.3,0.0023
36,2256418206,64.1,0.0030
555,2255912974,42.5,0.0031
150,2253553677,53.6,0.0022
390,2256726564,44.1,0.0027
555,2253048814,48.8,0.0032
36,2256350640,61.1,0.0028
36,2256630468,46.6,0.0045
587,2250910325,57.9,0.0030
555,2256415187,34.6,0.0020
574,2233297178,60.9,0.0036
182,2249319902,36.8,0.0053
555,2256968014,46.2,0.0020
512,2256002108,32.4,0.0029
182,2201088148,65.8,0.0030
338,2255559056,63.3,0.0023
276,2255931422,61.8,0.0027
538,2246131004,65,0.0031
587,2249817423,76.5,0.0027
150,2257024068,61.4,0.0034
563,2253388896,61.5,0.0020
36,2256281045,51.9,0.0021
548,2255818703,42.9,0.0022
390,2256123126,66.7,0.0033
338,2256731756,52,0.0019
25,2239260368,65.4,0.0020
555,2256951828,61.3,0.0024
512,2227080928,45.2,0.0033
586,2256650542,56.8,0.0034
338,2254255891,51.4,0.0029
587,2252965895,61.5,0.0020
555,2253979245,64.3,0.0022
586,2243609173,48.1,0.0021
430,2253073110,67.9,0.0022
150,2252930451,48.3,0.0023
555,2252956348,68,0.0019
150,2253963697,46.4,0.0022
587,2249037307,60.6,0.0026
563,2253472225,70.4,0.0021
338,2254941000,74.1,0.0021
182,2245568165,51.4,0.0027
583,2239554226,58.1,0.0034
583,2252640143,62.2,0.0029
276,2239756138,69.2,0.0020
276,2254471262,82.1,0.0030
276,2255402773,60,0.0023
56,2250697418,48.7,0.0030
162,2254271243,33.3,0.0021
548,2152470459,40.7,0.0021
441,2252013006,65.5,0.0023
150,2253798434,66.7,0.0037
141,2255798596,75.9,0.0023
338,2254259480,50,0.0020
538,2211974568,61.5,0.0030
555,2251039541,63,0.0021
587,2248994006,65.2,0.0036
555,2256557956,60,0.0023
182,2256564012,51.3,0.0030
276,2250223784,31,0.0023
563,2255116729,72,0.0019
556,2255336578,63.3,0.0023
557,2211716277,44,0.0019
578,2253433903,61.5,0.0020
182,2248487492,75.9,0.0023
