,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Drown,-0.30012515,-0.4073811,-0.07151035,0.09749704,0.5450002,-0.06609622,1.2158617,0.8589943,-0.20570032,-0.0850614,-0.5031148,-0.83246624,-0.026775463,0.31743166,-0.26658636,0.07659341
Click-Clocker,-0.4308071,-0.3231043,-0.7930289,0.1316371,0.15856557,1.4693826,0.5375041,-0.25338957,-0.6140967,0.75538903,0.057252552,-1.1155008,1.2919563,0.66076624,0.49287453,-0.0040378016
Chillwind Yeti,0.720673,-1.1131037,-0.72268474,-0.98982936,0.25181067,0.9838819,0.9672249,0.07253628,0.68766636,0.37547708,-0.6746151,-0.37771958,-0.47038653,-0.8550271,0.70113444,0.22298925
Herald of Light,-0.35884804,-0.5103939,0.030109039,0.120981105,0.10683914,0.03615337,1.251255,0.92889494,-0.42127115,0.0033642252,-0.3212752,-0.59282845,0.07051901,0.26973438,-0.4497114,0.24596702
Mountain Bear,0.05857212,-0.48506194,-0.4171078,0.14685367,1.1484816,0.0018094151,0.19122352,-0.18734798,-0.3031762,0.39008075,0.033901703,-0.7035103,1.3266984,-0.2782835,-0.24946436,1.0838795
Forsaken Lieutenant,-0.52656305,-0.60767186,0.072845265,0.51381356,0.092223525,-0.32583433,1.0228174,-0.0014971455,0.19106333,-0.8640953,-1.2447547,-0.12769063,0.21316157,-0.74742633,1.2664816,0.71025294
Grim Necromancer,-0.1296339,-0.5113859,0.55225086,-0.2886696,-0.5854624,0.44012097,1.671721,-0.10666244,1.2269981,1.1297878,0.12837884,-0.27593422,0.3742754,-0.36169446,0.49490207,0.282875
Shivering Sorceress,-0.005578931,-0.6815229,0.109869525,0.60802174,0.66990036,0.84919703,0.0750048,0.08019478,-0.4553841,0.64472204,-0.01713967,-0.98844737,0.10280715,-0.93587726,0.07174514,-0.7118074
Grimoire of Sacrifice,0.3004238,0.24720782,0.30433184,-0.25702932,-0.25610062,0.11707257,1.551022,-0.31729928,-1.4789985,0.09569838,-0.25629136,-0.47884288,0.07010716,-1.3291152,0.26787493,0.79643744
Composting,0.08567984,-0.31006718,0.7611548,-0.97425365,0.4276487,0.63971585,0.3780518,0.35043716,-0.10880094,-0.12046034,0.36373594,-0.7641177,0.9758996,-0.46676952,0.719909,0.04291082
Clawfury Adept,0.10334079,-0.6304752,0.82163435,-1.0983382,0.51139474,0.36737806,0.324559,0.40135288,-0.03392137,0.2862157,0.4655236,-0.8772386,0.9531829,-0.58463156,1.006848,0.12380699
Plated Beetle,-0.014116959,0.18708956,0.33686203,-0.130214,0.113948144,0.11732096,0.95757115,0.6332885,-0.65160406,0.19221933,-0.22398293,-0.8096395,0.14823206,-0.2726572,-0.103364475,-0.06771922
Best in Shell,0.612817,-0.80391634,0.5124338,-0.4017506,0.19790652,0.062955394,0.72755164,0.6138254,-0.5500681,-0.49061167,-0.12508246,-0.07079931,0.8276707,-0.012423621,0.2857446,0.08919475
Silverfury Stalwart,-0.0034967267,-0.98424804,0.19439586,-0.29539376,2.0037067,-0.31147522,1.1615002,-0.22729889,-0.90040815,0.8225115,0.53116965,0.6576832,0.065490134,0.07750377,0.10955974,-0.15275106
Stitched Creation,-0.8666318,-0.4773247,0.1603477,0.6466042,1.1707844,-0.12005946,0.6293254,-0.6853337,-0.03132366,-0.41528374,-0.5214481,-0.035325833,0.2312424,-0.24701768,0.6612447,0.15830803
Pelican Diver,-0.21790016,0.0428283,0.5557019,0.18009116,0.5192173,0.84904873,0.15273233,0.82272166,-0.6522676,0.5123924,0.03276715,-0.33591092,0.39849952,-1.1376847,0.28841695,0.13047485
Mor'shan Watch Post,0.012670637,-0.21056512,0.50204796,0.41560397,-0.19157991,0.4805771,0.95620996,0.5331473,0.042297892,0.40360582,0.28157312,-0.17945956,0.6178424,-0.039681096,0.12693915,0.12172486
Drakkari Embalmer,-0.5027813,-0.63221186,0.21574232,-0.31824556,-0.2963268,0.23661038,1.5993569,0.9925705,0.50395817,0.0882144,0.4167635,-0.8204185,0.18599112,0.06449627,0.28945556,0.20518209
Undying Allies,-0.51145375,-0.51433206,-0.060063574,-0.42507958,0.5573108,0.3324246,1.3482502,0.9062967,0.10248332,-0.6564919,0.12554978,-1.2938002,-0.31586674,-0.24414346,-0.20312007,0.304743
Selfish Shellfish,0.19499987,-0.60293067,0.24117039,0.03191567,-0.2680594,-0.024789762,0.8976627,1.0423442,-1.0854015,-0.7728817,-0.2131976,-0.5651521,0.5098098,0.07654879,0.01853966,0.33939797
Sinrunner,-0.2173942,-0.38662222,-0.06756213,0.42877543,-0.084772184,0.0052653216,1.0713829,1.048605,0.14742243,-0.088996865,-0.21091211,-0.47417152,0.43809846,0.00947812,-0.09839363,0.48512447
Ymirjar Frostbreaker,-0.19160064,-1.7081022,-0.08842402,0.5736811,0.070086956,0.22866324,1.0349606,-0.49202052,0.07020413,0.012954676,0.8033263,0.10149075,-0.16449226,-1.2766683,-1.2021497,-0.02867348
Babbling Book,0.13162474,-0.4159161,0.52330285,1.0278956,0.51452667,0.7080569,0.19150832,0.25741592,-0.33075124,0.6487048,-0.4126841,-0.7747385,0.071152925,-0.85241765,-0.07315909,-0.5236656
Armorsmith,-0.27208018,-0.8935667,-0.014393687,-0.57200867,1.659497,0.302609,1.0417583,-0.61166316,-0.981395,1.075851,0.7285399,-0.22207335,-0.5838546,-0.08430504,0.3861103,-0.053437326
Afterlife Attendant,0.108425975,-0.27511948,0.24514095,0.28397784,0.30163383,0.32084122,0.3193323,0.11816947,-0.30934995,1.0013053,0.09731277,-0.9581002,0.96429247,-0.046303432,0.11194489,0.014281813
Ethereal Conjurer,0.0028379722,-0.3321261,0.32312605,0.9811369,0.3688964,0.89796185,0.29244837,0.24214904,-0.4046911,0.89434177,-0.5193745,-1.0324887,-0.014683878,-0.624228,0.015148731,-0.5009029
Howling Blast,0.16043505,-1.3500435,0.106785685,0.5051182,0.12924924,0.27735806,1.0059062,-0.23342946,0.24573764,0.03612473,0.65703887,0.17309113,-0.07725195,-0.8523113,-1.019492,0.09787642
Abyssal Depths,1.1873696,-1.0584562,-0.37349465,-0.42122927,0.03584911,-0.0132496385,1.0548071,0.0683883,0.6514844,0.4149594,-0.9626448,-0.05557917,0.2982426,-1.0947337,0.6080029,0.08817588
Commander Ulthok,0.25803134,-0.005994277,0.1334259,-0.08832757,-0.37376463,0.28824866,1.264767,-0.59041506,-0.93687975,0.16461934,-0.15368418,-0.2276315,-0.016995003,-0.86517906,0.1502398,0.5601984
Ara'lon,-0.09661196,-0.45765746,-0.40082178,-0.07944478,1.0408498,0.10285734,0.19900486,-0.34351617,-0.29436573,0.47289127,0.19719292,-0.74136454,1.3605343,-0.48816937,-0.124321505,0.8902405
Hecklefang Hyena,0.24146771,0.040415235,-0.0019506499,-0.5204172,0.3526373,0.06886175,1.1722691,-0.55158174,-1.3437729,0.77518475,0.28147396,-0.41525796,-0.35221845,-0.7657011,0.4764148,0.45887056
Shadow Suffusion,0.43522063,0.5070294,1.048477,0.5792098,0.96212816,0.77075595,1.4854335,-0.82659036,0.19693244,0.13595958,-0.1681902,-0.66078126,-0.5928641,0.021963488,0.8895138,1.0708077
Feral Spirit,1.0653163,0.21501821,0.67113554,0.7840671,0.6834206,0.24182047,0.93434864,0.1945619,-0.09473607,0.19645128,-0.47276604,-0.38385764,-0.009389977,0.077786125,0.52084655,0.9676514
Whetstone Hatchet,-0.66912806,-0.07453196,-0.068542555,0.30791035,2.0445316,0.45327604,1.4303952,-0.54518604,-0.3876285,-0.526741,0.9835636,0.16104291,0.3383851,0.1154632,0.90885526,0.08740484
Raging Felscreamer,0.89419705,-1.3654397,-0.56096095,-0.7217563,0.3759219,0.21648252,1.0611353,-0.05562328,0.845566,0.5130841,-0.900016,-0.31343877,-0.13128892,-1.2369015,0.58945906,-0.15205278
Drek'Thar,0.2505483,-0.4057598,-0.17975435,0.0011696616,0.1763665,0.10892679,1.2195249,0.7893964,-0.5344602,-0.16782649,-0.40774512,-0.13655941,0.1377748,0.5591627,-0.24826594,0.44840834
Wild Spirits,0.09944598,-0.64877737,-0.6124855,0.09879536,1.1451762,0.020202778,0.12668912,-0.5047695,-0.47254533,0.20152295,0.03906379,-0.83256674,1.2261274,-0.5148254,-0.36945572,0.90201294
Rotting Necromancer,-0.53562874,-0.5312207,-0.18687223,-0.3709398,0.4849151,0.5983882,1.3931681,0.7464398,0.11746331,-0.80959404,0.3881074,-1.4123251,-0.48324192,-0.3802641,-0.07283328,0.23562564
Soulstealer,-0.00064217893,0.2245846,0.41994146,0.21761999,0.5653116,0.18370816,1.0635054,-0.11088178,0.22660716,0.10271294,0.0093131075,-0.06317462,0.58445436,-0.6172747,-0.63835305,-0.09819067
Schooling,1.1584536,0.009975101,0.9615948,0.68869585,0.7485135,0.33712986,1.0210084,-0.1292806,-0.06183986,0.26258573,-0.5283683,-0.26601887,-0.23759615,0.0104742395,0.726404,1.4791483
Lightshower Elemental,-0.31576446,-0.4361888,0.10684243,0.024550349,0.64777106,-0.22606456,1.162027,0.90132123,-0.2397189,-0.061790332,-0.61394477,-0.83012587,-0.04524792,0.16816795,-0.42557868,0.109733686
Arcane Shot,0.6604263,-0.95414054,-0.83408433,0.6998434,1.2175242,0.24242178,-0.06940215,-0.66580915,-0.67920953,-0.43685475,-0.35779497,-1.1835996,0.76820576,-0.70424247,-0.7656729,0.7050583
Serrated Bone Spike,-0.7773609,-0.7201318,0.69586986,0.7001224,0.6702011,-0.3429932,0.57363147,-0.26378554,0.038614187,-0.507607,-0.9339943,-0.3870472,0.28949854,-0.7206379,0.56289905,0.16617732
Devout Dungeoneer,-0.30973727,-0.45629287,-0.09918859,0.21382935,0.29358655,-0.06651341,1.3741422,1.099637,-0.6072669,0.35986665,-0.108932294,-0.44325876,0.030981502,0.30660006,-0.18149537,-0.032038186
Mr. Smite,-0.5011589,-0.47378722,-0.49122518,0.2319263,1.3377181,0.6078089,1.0174346,-0.57065713,-0.7113218,-0.7407324,0.6446926,0.40476635,0.62781864,0.31924993,0.7922813,-0.07154214
Carving Chisel,1.2861958,0.10386471,0.98326,0.8636891,0.77947855,0.43822357,1.144584,-0.21794875,-0.05239892,-0.071468025,-0.86622095,-0.48421183,-0.4840124,0.04164204,0.6918077,1.1392128
Dark Iron Dwarf,0.30225065,-1.0396014,-0.7304643,-0.91249144,-0.17416066,0.89514303,1.2533816,0.33576244,1.0083028,0.3716051,-0.14288555,-1.1350123,-0.72342634,-0.65163183,0.35203317,0.28458506
Defense Attorney Nathanos,0.052669946,-0.5194416,-0.5842011,0.24566016,1.074851,-0.004152052,0.23798712,-0.27492055,-0.29817015,0.17449465,0.11252894,-0.68306875,1.2090015,-0.24566612,-0.20686418,0.903138
Clumsy Courier,-0.06939766,-0.32904777,0.38156098,0.8243395,0.5547738,0.79282963,0.055642463,0.6302857,-0.59221715,0.54832584,-0.23780921,-0.6486489,0.41430002,-0.84321743,-0.30271184,-0.23983636
Frostwolf Warmaster,-0.76702136,-0.49461156,0.94171715,0.9514246,0.6391187,0.07031996,0.6531623,-0.24578859,-0.010538325,-0.65905374,-1.0025593,-0.09019891,0.20090528,-0.9319427,1.1201836,0.6903772
Command of Neptulon,1.3816147,0.036554724,0.86816275,0.80820745,0.7975948,0.44575733,0.99976724,-0.21156612,0.032972466,0.07708452,-0.6667002,-0.5575947,-0.31381863,0.021825548,0.8305076,1.231944
Cruel Taskmaster,-0.3450938,-1.1751336,0.39121795,-0.9905269,1.6967218,0.33801168,1.1139923,-0.70349747,-0.32479757,1.3001854,0.9180259,-0.40300065,-0.31155157,-0.1813575,0.41338852,0.010949988
Fandral Staghelm,0.6392705,-1.0286841,0.60265845,-0.55907905,0.073562056,0.121621035,0.49102685,0.48250943,-0.51307625,-0.1264386,-0.012569749,-0.13199432,1.1644236,-0.13018346,0.5264137,0.0015691754
Goldshire Gnoll,1.3649219,0.28904495,0.4390407,0.74608713,0.1161099,0.048388142,1.576067,-0.0041894973,-0.96498907,-0.08872744,-0.33009222,-0.21215679,-0.05765009,-0.6842381,0.8346719,0.95948535
Double Cross,-0.80255735,-0.83864707,0.67357445,0.6497444,0.57201385,-0.5272472,0.6599712,-0.38528162,-0.073574975,-0.38904995,-0.7489576,-0.32570723,0.32328922,-0.69068784,0.4391595,0.028516043
Ambassador Faelin,-0.3336684,-0.48492602,-0.15517893,0.22804174,0.68297046,-0.057815146,0.4718385,-0.13652803,-0.40570226,-0.12459284,-0.24149704,0.0002872925,0.5888468,0.13447507,0.20540315,0.17701614
Mailbox Dancer,-0.54966354,-0.15371938,0.63474095,0.53035295,0.68867,0.73209655,-0.0238612,0.7035321,-0.30827954,0.33417767,-0.19736332,-0.309595,0.34534398,-1.2455848,0.4532268,0.19647355
Bloodlust,0.9205215,0.30288658,0.91940475,0.40889382,0.94287986,0.512693,1.3967597,-0.75370085,0.1937179,0.28583732,-0.47313294,-0.5317842,-0.6595198,0.0036441542,0.70564735,1.2977433
Energy Shaper,0.26329553,-0.46508822,0.48411867,1.0552149,0.9072045,0.67312825,0.16480185,0.039892673,-0.20629686,0.45122376,-0.35500982,-1.0196677,-0.058920447,-0.77494246,0.20816222,-0.8166259
Stonebound Gargon,-0.30324054,-0.39601618,-0.68167293,-0.1032078,0.83219296,0.2670322,0.57869524,-0.45290864,-0.4112013,0.51847,0.02235042,-1.0933394,1.4821346,0.1693153,-0.22811674,1.0689437
Shadowborn,0.28907335,0.08031864,0.27222872,-0.025502672,-0.40918788,0.28482372,1.4105312,-0.7231696,-1.2046151,0.17930335,-0.19585566,-0.3373913,0.09836474,-1.1892976,0.027628222,0.5912589
Crooked Cook,0.06014865,-1.1171981,0.25412202,-0.5576726,0.8728561,0.6266903,0.19071601,-0.2557172,-0.3859391,0.88638884,1.094917,-0.9045217,0.2826428,-0.63280284,0.6249823,-0.44129834
Warsong Envoy,-0.5374902,-1.1438051,0.38026455,-1.0150995,1.6178377,0.25692397,1.0449302,-0.6043496,-0.48412234,1.351288,0.7516566,-0.24758202,-0.27693868,-0.2686182,0.60201997,0.16283071
Efficient Octo-bot,-1.0285845,-0.7151183,0.39801702,0.81742156,0.6485902,-0.30662504,0.63755226,-0.13432372,0.18569393,-0.6068871,-0.6079179,-0.45354828,0.6087002,-0.60649675,0.568865,0.21112713
SI:7 Infiltrator,0.03867829,-0.24266319,0.21515599,0.070320226,-0.1388829,0.2817102,1.2736312,-0.4095731,0.2831073,0.65354323,0.19589636,-0.00779364,0.43668273,-0.11135988,0.09808323,0.38619325
Worgen Infiltrator,0.04433136,-0.5781255,0.64134777,-0.45950615,0.25570312,0.43994817,0.40439385,0.23510155,-0.12792587,-0.109216824,0.13921708,-0.26120695,0.6950928,-0.38214043,0.29364476,0.016403455
Snowed In,-0.24771115,-0.61406183,0.013450591,-0.09319978,1.3894958,-0.080388896,1.1001334,-0.09757287,-0.48377323,0.49128753,0.35554764,0.42077857,-0.26665494,-0.03763193,0.22513583,-0.08327177
Blightblood Berserker,1.0125805,0.14676084,0.6576526,0.9321212,0.59376884,0.25118107,1.1841909,0.49969447,-0.04308004,0.39053655,-0.47687936,0.04160866,-0.086774915,0.04086493,0.84740645,1.3037279
Icy Touch,0.09555351,-0.8691334,0.21838254,0.49481624,0.30112454,0.16203468,0.9149248,-0.15159963,0.2577172,-0.043767795,0.41620103,0.16775696,0.15004589,-0.8867717,-1.0742345,0.19278617
Shockspitter,-0.30910355,-0.8393337,-0.7060007,-0.16631113,1.0455556,-0.040269107,0.10315147,-0.47225207,-0.63716507,0.118720256,0.18565175,-0.600122,1.3712578,-0.92464536,-0.3443389,0.73328197
Training Session,-0.1057587,-0.672814,0.36107057,-0.22806185,1.7584244,-0.38368315,1.3166555,-0.29190838,-0.7987649,0.582623,0.3833976,0.6255602,-0.25169876,0.050508674,0.19992377,0.1095593
Highlord Fordragon,-0.058726195,-0.7894606,-0.32895067,-0.21239263,0.53119236,1.6793531,0.88837606,-0.40040073,-0.18860276,-0.11734825,-0.86530674,0.29567954,0.2698839,0.28222263,0.07594784,0.30151564
Deadly Shot,0.29204577,-0.3622623,-0.5067056,0.16147055,1.1195881,0.18768431,0.14113435,-0.4057566,-0.5084054,0.2765308,-0.093702376,-0.7054537,1.2233752,-0.09065648,-0.1981909,0.9404869
Dire Wolf Alpha,0.17708208,-0.82850254,-0.07326989,-1.3109589,-0.00265227,1.3749928,0.701145,0.55893207,0.40858632,-0.016355922,-0.4584146,-0.17638324,0.10321562,-0.11340178,0.60892576,-0.011106938
Pyromaniac,-0.22056898,-0.46418324,0.33203495,0.6369153,0.5443818,0.9788707,0.016738528,0.4646341,-0.520988,0.7437325,-0.15864395,-0.53508884,0.2040726,-0.9141485,-0.039257847,-0.17902268
Shimmering Sunfish,-0.28156763,-0.73881394,-0.38336766,-0.25647253,0.68131405,2.1371124,1.014833,-0.16891716,-0.23191406,-0.02975252,-0.8051429,0.54979664,0.48897058,0.058580924,-0.22614037,0.13939284
Cookie the Cook,0.5800646,0.28026497,1.2154775,0.27064115,0.85844874,1.1046624,1.2683736,-0.9789449,-0.052111406,0.21833739,0.15756059,-0.53665406,-0.47057736,0.23162729,0.38703376,0.9991003
Scabbs Cutterbutter,-0.81565285,-0.5536986,0.6552292,0.78123504,0.8799796,-0.24453814,0.6170247,-0.0334555,0.03878351,-0.49285942,-0.8205425,-0.10294203,0.38250285,-0.76910466,0.4815417,-0.111299045
Ghoulish Alchemist,-1.2577214,-0.58860797,0.6630093,0.46227384,0.64747524,0.20506766,0.49310696,-0.21743657,0.03487709,-0.6940256,-0.86480635,-0.16567534,0.37324083,-0.8990016,0.74320424,0.12809591
Beetlemancy,0.24185659,-0.90500426,0.9824887,-0.32847705,-0.050737165,0.20088752,0.65483415,0.17540836,-0.42868298,-0.14763178,0.011311778,-0.04139256,0.98017836,-0.17142978,0.24898669,-0.19520463
Baroness Vashj,1.0129063,0.16733783,0.9799773,0.47140265,0.97311604,0.6789989,0.99284947,-0.57171834,0.48896366,0.18278188,-0.10264637,-0.4082579,-0.17658287,0.19176742,0.54122406,0.6938179
Whirlweaver,0.15681754,-0.55529886,0.25989243,0.844431,0.6227775,0.8787136,0.10414487,0.06569716,-0.32177234,0.92058665,-0.26318744,-0.7173424,0.06109598,-0.6437647,0.0040115914,-0.5003837
Elekk Mount,0.016014025,-0.15957676,-0.09740381,0.15586221,0.38482305,-0.09989817,1.1369126,0.68628174,-0.2104433,0.11502259,-0.67871964,-0.81456184,0.046487205,0.34306905,-0.24675933,0.2841667
Sir Finley Mrrgglton,-0.07280876,-0.24248964,1.3104564,-0.60311425,1.1589733,0.29748043,0.8460229,-0.7868195,-0.16749753,0.4574977,-0.013108488,-1.0057389,-0.5338567,0.5649799,0.73198783,0.7427558
Deeprun Engineer,-0.1636076,-0.052612256,-0.19173974,0.23410702,0.19838522,0.48784792,1.1245337,0.40453908,-0.30645433,0.46059594,-0.51355964,-1.2331198,0.53960913,0.8663501,-0.11810399,-0.4956623
Glaiveshark,0.8159181,-1.1904755,-0.6332518,-0.3625185,0.48506162,0.45866105,0.82271445,-0.20081739,0.8797632,0.54011506,-0.31954396,-0.101127416,0.1799558,-1.3637298,0.40255228,0.13988724
Harkener of Dread,1.1969802,-0.025446674,0.9073681,0.8083326,0.7182952,0.23178212,0.7545993,0.4468452,-0.17061421,0.4327897,-0.5696025,-0.23811679,0.049929593,-0.13638818,0.8980798,1.32949
Mawsworn Bailiff,0.14319424,-0.5110347,0.21472152,-0.49235117,1.5518095,0.01837047,0.9486587,-0.15761627,-1.0411152,0.5944241,0.39785716,0.51182884,0.41454622,0.16278335,0.29232404,-0.14051947
Radar Detector,-0.110499546,-0.715037,-0.63938004,0.27749985,0.37772986,1.8574138,0.83859456,-0.53479743,-0.4091419,0.6190764,-0.9381595,-0.09986817,0.2678646,0.44831267,0.22950752,0.23874874
Soulbreaker,0.04395975,0.17996827,0.33790573,0.35484785,0.45886472,0.14478834,1.1013285,-0.060959358,0.12870389,0.16438681,-0.00062776136,-0.069996916,0.7111383,-0.4943514,-0.616112,-0.20803206
Tirion Fordring,0.07737236,-0.87521386,-0.26840752,-0.39526597,0.60179424,1.6330459,1.0356247,-0.17741537,0.26585555,-0.124048665,-1.0653265,0.45563254,0.44194221,0.33335862,0.12199198,0.12799133
Golakka Glutton,-0.41597548,-0.24068317,-0.056534473,-0.046248972,1.605351,0.46585163,1.4423345,-0.80981153,-0.30616575,-0.11215593,0.66493815,0.36842802,0.04328937,0.058334265,0.7339946,-0.0055022663
Barrens Trapper,0.6064355,-0.593897,0.53613234,-0.25439006,0.19010521,2.5177142e-06,0.55888295,0.3966581,-0.5536816,-0.21231306,-0.10767878,0.011605405,1.0295624,-0.40570748,0.3479873,0.1803922
Abusive Sergeant,0.99355245,-1.149451,-0.7484753,-0.7123624,0.15385789,0.7149315,1.3425494,-0.05763972,0.8641886,0.5288379,-0.7641512,-0.27539527,-0.41192925,-1.2638135,0.7540795,0.4045609
Soldier's Caravan,0.22829233,-0.95334864,-0.7372905,-0.09356977,0.9316069,2.226065,1.2582154,-0.2433982,-0.13290192,0.16414496,-1.463164,0.36340404,0.506164,0.46466464,-0.26457235,0.1700449
Stag Charge,0.50304776,-0.6895695,-0.7274679,0.6403802,1.1993113,0.19779146,0.10659266,-0.8456947,-0.55772966,-0.4853539,0.017095186,-1.2083482,1.0032319,-0.4471444,-0.4148538,0.60310245
Azsharan Scroll,1.1284136,0.15595646,0.54696417,0.51549405,0.80200857,0.7151755,0.90453446,0.030094916,0.2404523,0.050782934,-0.14963825,-0.1172443,0.084124915,0.30944225,0.6207739,0.6741241
Vanndar Stormpike,1.131284,-0.18172468,-0.52054703,0.45428127,0.312718,-0.19884013,1.1909275,0.044538327,-1.1194476,0.039195783,-0.11672429,0.025685634,0.14581244,-0.26841414,0.86143786,0.88212824
Theft Accusation,-0.33986554,-0.09414893,-0.059823137,0.38243654,0.7066341,0.06885794,1.38051,0.64454365,0.025190035,-0.25789383,-0.63097256,-0.6143172,-0.08372396,0.59706444,-0.2670963,0.3603127
Frostfin Chomper,0.39109844,0.3723405,1.0471886,0.42437047,1.0755912,0.92134833,1.4357883,-0.8665408,0.20231082,0.17395215,0.0023708863,-0.53019214,-0.6457875,0.19560553,0.6055689,0.8517571
Shieldmaiden,-0.17085893,-0.3253391,-0.06646506,-0.11728646,1.1445223,0.18653727,0.95933425,-0.19422387,-0.5418028,0.07521786,0.29257908,0.25231552,0.044328652,0.101200074,0.5875131,0.033125814
Mischievous Imp,0.13542496,-0.12135893,0.57841456,-0.38293412,-0.5403945,0.36148056,1.4597621,-0.8098302,-1.4481987,0.39469516,-0.37799954,-0.3189023,0.12601037,-1.2608782,-0.14736421,0.78778195
Kael'thas Sinstrider,0.08030338,-0.03307676,0.80953723,-0.17793514,-0.10388541,0.09291739,1.0186008,0.43811467,-0.6259658,-0.062029473,-0.24058816,-0.3001896,0.3284233,-0.1377705,-0.12622997,0.11440732
Coordinated Strike,0.8768428,-1.2644662,-0.67964286,-0.7591165,0.24918757,0.6812365,1.0879034,-0.15220714,0.9017769,0.66939944,-0.8777623,-0.3064206,-0.5194111,-1.1361809,0.6325372,0.31265908
Hedra the Heretic,0.3754065,-0.71906286,0.33301923,-0.070693225,0.5644373,0.118985616,0.54387635,0.21738923,-0.2408894,-0.5183332,-0.04915233,0.14777948,1.2907724,-0.039481193,-0.08189894,-0.14681455
"""Goliath Sneed's Masterpiece""",-0.0277812,-0.5809376,0.18972823,0.44606888,0.050274085,-0.35605085,0.4780294,0.21238616,-0.2563935,-0.14527823,-0.20885615,-0.84292597,0.87918615,-0.4598965,-0.21680717,-0.14365298
Rodent Nest,-0.23593195,-0.6595798,-0.90483737,0.086743265,0.7325854,0.26927584,0.54135835,-0.7887769,-0.5570297,0.34476155,-0.023308337,-0.86326325,1.4516432,-0.12620918,-0.26721132,1.1689373
Full-Blown Evil,0.60990244,0.07567042,0.11668475,0.043620776,0.02143886,-0.24865882,1.6343044,0.15177011,-1.1658285,-0.0042210007,-0.05040411,-0.0934166,0.010487473,-1.1855567,0.7029937,0.96946675
Ring of Courage,-0.17345542,-1.041336,-0.36806405,-0.23297499,0.49977145,2.2631345,1.2080477,-0.54061246,-0.3059603,-0.23003715,-1.0649434,0.41870195,0.38751924,0.2859755,0.20665129,0.34180424
